DOCUMENT ID,RECORD TYPE,REFERENCE BY CRFN ,REFERENCE BY DOC ID,REFERENCE BY REEL YEAR,REFERENCE BY REEL BOROUGH,REFERENCE BY REEL NBR,REFERENCE BY REEL PAGE,GOOD THROUGH DATE
2014022000850002,X,2004000705938,,0,0,0,0,02/28/2014
2013123001113001,X,2012000240130,,0,0,0,0,02/28/2014
2014022101088003,X,2012000039160,,0,0,0,0,02/28/2014
2014022000415001,X,2012000081801,,0,0,0,0,02/28/2014
2014022100564008,X,2006000101291,,0,0,0,0,02/28/2014
2014010800380001,X,2012000042221,,0,0,0,0,02/28/2014
2014021900306002,X,2011000348893,,0,0,0,0,02/28/2014
2014022001442002,X,2012000368249,,0,0,0,0,02/28/2014
2014022100649004,X,,,2001,2,1829,2076,02/28/2014
2014022600653006,X,2012000385722,,0,0,0,0,02/28/2014
2014021801148004,X,2013000306924,,0,0,0,0,02/28/2014
2014021200536001,X,2008000027070,,0,0,0,0,02/28/2014
2014021800080007,X,2012000117322,,0,0,0,0,02/28/2014
2014020300496006,X,2013000125477,,0,0,0,0,02/28/2014
2014021200296001,X,2009000014324,,0,0,0,0,02/28/2014
2014021901242005,X,2010000248519,,0,0,0,0,02/28/2014
2014022000884002,X,2004000174290,,0,0,0,0,02/28/2014
2014022001120002,X,2005000663444,,0,0,0,0,02/28/2014
2014022001093002,X,2007000487607,,0,0,0,0,02/28/2014
2014021600017002,X,2008000203286,,0,0,0,0,02/28/2014
2014021800745001,X,2010000030092,,0,0,0,0,02/28/2014
2014020501043008,X,2008000207819,,0,0,0,0,02/28/2014
2014022000883005,X,2007000118808,,0,0,0,0,02/28/2014
2014011501162006,X,2007000293478,,0,0,0,0,02/28/2014
2014022000793002,X,,,1999,3,4366,461,02/28/2014
2014022001087002,X,,,1999,2,1657,1390,02/28/2014
2013111501381006,X,2006000024414,,0,0,0,0,02/28/2014
2014021900435001,X,2009000324076,,0,0,0,0,02/28/2014
2014022001238002,X,2005000542822,,0,0,0,0,02/28/2014
2014021400981002,X,2008000384346,,0,0,0,0,02/28/2014
2014022101133002,X,2003000338798,,0,0,0,0,02/28/2014
2012082201617002,X,2008000371371,,0,0,0,0,02/28/2014
2014021300284001,X,,,1999,1,2922,1098,02/28/2014
2014022000509002,X,2012000380119,,0,0,0,0,02/28/2014
2014022000764002,X,,,2000,3,4878,235,02/28/2014
2014022400688004,X,2013000270167,,0,0,0,0,02/28/2014
2014013000781002,X,2007000467068,,0,0,0,0,02/28/2014
2014021300880001,X,,,1998,3,4337,2201,02/28/2014
2014021400487002,X,2012000236280,,0,0,0,0,02/28/2014
2014021400532002,X,2005000709061,,0,0,0,0,02/28/2014
2014021800222001,X,2004000389992,,0,0,0,0,02/28/2014
2014021300277001,X,,,1999,3,4380,660,02/28/2014
2014021100639003,X,2005000098015,,0,0,0,0,02/28/2014
2014021700256002,X,2007000610630,,0,0,0,0,02/28/2014
2014021100639004,X,2011000025280,,0,0,0,0,02/28/2014
2014021200410007,X,2011000333463,,0,0,0,0,02/28/2014
2014022000809002,X,2009000021302,,0,0,0,0,02/28/2014
2014021200410008,X,2005000394675,,0,0,0,0,02/28/2014
2014021300294001,X,,,1999,1,2922,1098,02/28/2014
2014021800140001,X,2009000135028,,0,0,0,0,02/28/2014
2014021300231002,X,,,1998,1,2683,475,02/28/2014
2014021400781002,X,,,1991,1,1793,1438,02/28/2014
2014021801235002,X,2011000398530,,0,0,0,0,02/28/2014
2014021800140002,X,2008000045120,,0,0,0,0,02/28/2014
2014020500697002,X,2003000019856,,0,0,0,0,02/28/2014
2014012900834002,X,,,1999,3,4698,2116,02/28/2014
2014020400548003,X,2008000324846,,0,0,0,0,02/28/2014
2013121700896007,X,2005000711644,,0,0,0,0,02/28/2014
2014020600596003,X,2012000151893,,0,0,0,0,02/28/2014
2014021900943006,X,2012000127924,,0,0,0,0,02/28/2014
2014020400548004,X,2008000324850,,0,0,0,0,02/28/2014
2014021201212001,X,2006000208671,,0,0,0,0,02/28/2014
2014021200944002,X,2012000087126,,0,0,0,0,02/28/2014
2012082201617003,X,2008000371372,,0,0,0,0,02/28/2014
2014021300967002,X,,,1999,3,4440,173,02/28/2014
2014012800739002,X,2009000380817,,0,0,0,0,02/28/2014
2013122701010003,X,2012000040106,,0,0,0,0,02/28/2014
2014012300621006,X,2010000227537,,0,0,0,0,02/28/2014
2014021400040001,X,2004000351919,,0,0,0,0,02/28/2014
2014012800739005,X,2009000397930,,0,0,0,0,02/28/2014
2014021000589001,X,2013000322645,,0,0,0,0,02/28/2014
2014021300731001,X,2005000385965,,0,0,0,0,02/28/2014
2014021200975002,X,2008000155831,,0,0,0,0,02/28/2014
2014021400469001,X,2011000174925,,0,0,0,0,02/28/2014
2014010800227005,X,2005000092652,,0,0,0,0,02/28/2014
2014021200179002,X,2011000315702,,0,0,0,0,02/28/2014
2014020300428006,X,2012000155453,,0,0,0,0,02/28/2014
2014020700101005,X,2004000129248,,0,0,0,0,02/28/2014
2014020300428007,X,2013000265573,,0,0,0,0,02/28/2014
2014012900668002,X,2011000422699,,0,0,0,0,02/28/2014
2014021100298001,X,2012000054354,,0,0,0,0,02/28/2014
2014021000375001,X,2004000367493,,0,0,0,0,02/28/2014
2014021300629002,X,2003000320042,,0,0,0,0,02/28/2014
2014021100111001,X,2010000004233,,0,0,0,0,02/28/2014
2014020400356006,X,2009000327182,,0,0,0,0,02/28/2014
2014021800953001,X,2010000195234,,0,0,0,0,02/28/2014
2014021200094001,X,,,2002,4,6590,2445,02/28/2014
2014012900186004,X,2004000325297,,0,0,0,0,02/28/2014
2014021400046011,X,2012000088079,,0,0,0,0,02/28/2014
2014021700412004,X,2009000131735,,0,0,0,0,02/28/2014
2014021400046012,X,2012000088082,,0,0,0,0,02/28/2014
2014021300681002,X,,,1999,4,5187,2289,02/28/2014
2014021100912004,X,2006000246352,,0,0,0,0,02/28/2014
2014010701050012,X,2012000374869,,0,0,0,0,02/28/2014
2014013000338005,X,2011000286761,,0,0,0,0,02/28/2014
2014013001011005,X,,,1998,1,2551,689,02/28/2014
2014021000519006,X,2009000282924,,0,0,0,0,02/28/2014
2014021000815002,X,2008000466130,,0,0,0,0,02/28/2014
2014021000265001,X,2011000196421,,0,0,0,0,02/28/2014
2014020501132001,X,2004000151460,,0,0,0,0,02/28/2014
2014020700464001,X,2008000266474,,0,0,0,0,02/28/2014
2014021400405001,X,2013000240026,,0,0,0,0,02/28/2014
2014021101378007,X,2009000208972,,0,0,0,0,02/28/2014
2014013001024004,X,2012000362307,,0,0,0,0,02/28/2014
2014021101378008,X,2009000027893,,0,0,0,0,02/28/2014
2014021200194006,X,2012000461822,,0,0,0,0,02/28/2014
2014021001393005,X,2009000023103,,0,0,0,0,02/28/2014
2014021101372005,X,2011000252037,,0,0,0,0,02/28/2014
2014020601279007,X,2010000379475,,0,0,0,0,02/28/2014
2014013000944001,X,2005000367674,,0,0,0,0,02/28/2014
2014013000199009,X,,,1999,4,5213,2113,02/28/2014
2014021101314004,X,2005000261491,,0,0,0,0,02/28/2014
2014021000695004,X,2013000057726,,0,0,0,0,02/28/2014
2014020500698001,X,,,1999,3,4447,1650,02/28/2014
2014021200810002,X,2013000315820,,0,0,0,0,02/28/2014
2014013000344013,X,2007000405562,,0,0,0,0,02/28/2014
2014021100550002,X,2009000035472,,0,0,0,0,02/28/2014
2014020601361001,X,2013000179689,,0,0,0,0,02/28/2014
2014012901084002,X,2007000356959,,0,0,0,0,02/28/2014
2014013100172002,X,2004000024126,,0,0,0,0,02/28/2014
2014021100426001,X,2004000114887,,0,0,0,0,02/28/2014
2014012400333009,X,2004000001428,,0,0,0,0,02/28/2014
2014021100240002,X,2013000111731,,0,0,0,0,02/28/2014
2014020400039004,X,2008000452930,,0,0,0,0,02/28/2014
2014021000852001,X,2008000115849,,0,0,0,0,02/28/2014
2014011501022013,X,2009000188216,,0,0,0,0,02/28/2014
2013120200954002,X,2004000051510,,0,0,0,0,02/28/2014
2014020300718004,X,2006000322695,,0,0,0,0,02/28/2014
2014021000430001,X,2011000314054,,0,0,0,0,02/28/2014
2014020700670004,X,2012000507895,,0,0,0,0,02/28/2014
2013122600012001,X,,,1996,4,4450,1415,02/28/2014
2014020500327001,X,,,2001,1,3416,1408,02/28/2014
2014020700848002,X,2007000586622,,0,0,0,0,02/28/2014
2014011500319001,X,2012000326335,,0,0,0,0,02/28/2014
2013122600013001,X,,,1998,4,4911,1916,02/28/2014
2014011500319002,X,2012000326333,,0,0,0,0,02/28/2014
2014021000411001,X,2012000493649,,0,0,0,0,02/28/2014
2014012800707004,X,2008000411709,,0,0,0,0,02/28/2014
2014021001210001,X,2009000220233,,0,0,0,0,02/28/2014
2014013000835005,X,2007000124034,,0,0,0,0,02/28/2014
2014020700502006,X,2005000220749,,0,0,0,0,02/28/2014
2014020400387006,X,2010000001135,,0,0,0,0,02/28/2014
2014013001226004,X,2010000323591,,0,0,0,0,02/28/2014
2014020500149002,X,2003000119678,,0,0,0,0,02/28/2014
2014020700646001,X,2012000054664,,0,0,0,0,02/28/2014
2014020700469003,X,2005000112746,,0,0,0,0,02/28/2014
2014020500143004,X,2004000301991,,0,0,0,0,02/28/2014
2014020700469004,X,2005000112680,,0,0,0,0,02/28/2014
2014020600060003,X,2005000003519,,0,0,0,0,02/28/2014
2014020300733006,X,2010000086997,,0,0,0,0,02/28/2014
2014021000148002,X,2006000652700,,0,0,0,0,02/28/2014
2014020300968002,X,2012000275537,,0,0,0,0,02/28/2014
2014012300956005,X,,,1999,1,2984,915,02/28/2014
2014020300931003,X,2011000131788,,0,0,0,0,02/28/2014
2014013000786001,X,2004000290039,,0,0,0,0,02/28/2014
2013102801152004,X,2008000269109,,0,0,0,0,02/28/2014
2014020700328002,X,2011000320008,,0,0,0,0,02/28/2014
2013102801152005,X,2011000073157,,0,0,0,0,02/28/2014
2014012901437006,X,2004000397113,,0,0,0,0,02/28/2014
2014012100177008,X,2009000023073,,0,0,0,0,02/28/2014
2014013100385006,X,2012000066711,,0,0,0,0,02/28/2014
2014020400618010,X,2013000307223,,0,0,0,0,02/28/2014
2014020600887001,X,2011000270761,,0,0,0,0,02/28/2014
2014020601298004,X,2014000018822,,0,0,0,0,02/28/2014
2014011100078005,X,2010000372649,,0,0,0,0,02/28/2014
2014020400618011,X,2011000266552,,0,0,0,0,02/28/2014
2013051300973001,X,2011000032058,,0,0,0,0,02/28/2014
2014012900761002,X,2005000038693,,0,0,0,0,02/28/2014
2014013100385007,X,2012000077432,,0,0,0,0,02/28/2014
2014013000555001,X,2007000590653,,0,0,0,0,02/28/2014
2014012101122002,X,2007000584683,,0,0,0,0,02/28/2014
2014012900610002,X,2004000400580,,0,0,0,0,02/28/2014
2014013101022001,X,2011000368671,,0,0,0,0,02/28/2014
2014020600101005,X,2008000225162,,0,0,0,0,02/28/2014
2013120501199004,X,2006000447007,,0,0,0,0,02/28/2014
2014020300396002,X,,,1998,4,4912,2261,02/28/2014
2014013100754004,X,2012000013688,,0,0,0,0,02/28/2014
2014020300608001,X,,,1999,1,2826,716,02/28/2014
2014013000895002,X,,2010102500848003,0,0,0,0,02/28/2014
2014020500382002,X,2004000683952,,0,0,0,0,02/28/2014
2013111400435003,X,2005000137156,,0,0,0,0,02/28/2014
2014010901182009,X,2008000154820,,0,0,0,0,02/28/2014
2014013100852003,X,2013000099820,,0,0,0,0,02/28/2014
2014013001281005,X,2013000030380,,0,0,0,0,02/28/2014
2014013100736002,X,2006000561005,,0,0,0,0,02/28/2014
2014011700258006,X,2011000193322,,0,0,0,0,02/28/2014
2014012400297001,X,2005000004602,,0,0,0,0,02/28/2014
2014013100291005,X,2013000030625,,0,0,0,0,02/28/2014
2013111900668005,X,2004000123373,,0,0,0,0,02/28/2014
2014011600778005,X,2009000372992,,0,0,0,0,02/28/2014
2014012801285004,X,2006000078551,,0,0,0,0,02/28/2014
2013122300594005,X,2010000136106,,0,0,0,0,02/28/2014
2014012300717001,X,,,1999,1,2810,1195,02/28/2014
2014020300372009,X,2012000407189,,0,0,0,0,02/28/2014
2014020500534004,X,2013000439944,,0,0,0,0,02/28/2014
2014020400091007,X,2013000478240,,0,0,0,0,02/28/2014
2014012600021002,X,2007000527306,,0,0,0,0,02/28/2014
2014013100390001,X,,,2002,1,3699,1257,02/28/2014
2014012801047002,X,2006000197934,,0,0,0,0,02/28/2014
2013122300594006,X,2003000120339,,0,0,0,0,02/28/2014
2014020400369002,X,2009000237753,,0,0,0,0,02/28/2014
2014020300156006,X,2004000658026,,0,0,0,0,02/28/2014
2014012700079002,X,2013000138241,,0,0,0,0,02/28/2014
2014020300385001,X,2006000257782,,0,0,0,0,02/28/2014
2014012301209005,X,2012000186569,,0,0,0,0,02/28/2014
2014012700112010,X,2008000042137,,0,0,0,0,02/28/2014
2014012400739003,X,2006000444742,,0,0,0,0,02/28/2014
2013072500531002,X,2004000593599,,0,0,0,0,02/28/2014
2014020301051010,X,2008000303938,,0,0,0,0,02/28/2014
2014012901122005,X,2012000328134,,0,0,0,0,02/28/2014
2014013000439001,X,,,2002,4,6249,629,02/28/2014
2013072500531004,X,2007000067384,,0,0,0,0,02/28/2014
2014010600665006,X,,,1987,1,1224,1163,02/28/2014
2013072500531005,X,2009000257942,,0,0,0,0,02/28/2014
2014012701278002,X,2010000165403,,0,0,0,0,02/28/2014
2014013001176005,X,2005000088114,,0,0,0,0,02/28/2014
2014013100968002,X,2013000095488,,0,0,0,0,02/28/2014
2014012700540004,X,2004000205199,,0,0,0,0,02/28/2014
2014013000920001,X,2003000210213,,0,0,0,0,02/28/2014
2014012901312005,X,2003000143639,,0,0,0,0,02/28/2014
2014012901373009,X,2011000286756,,0,0,0,0,02/28/2014
2014021900893001,X,2009000407586,,0,0,0,0,02/28/2014
2014012100870001,X,2008000209405,,0,0,0,0,02/28/2014
2013122300864001,X,2005000144416,,0,0,0,0,02/28/2014
2014020700853001,X,2011000229140,,0,0,0,0,02/28/2014
2014021800880001,X,2013000214011,,0,0,0,0,02/28/2014
2014013000417002,X,,,1999,1,2918,2373,02/28/2014
2014011000093001,X,2006000170917,,0,0,0,0,02/28/2014
2013081501085002,X,2003000177018,,0,0,0,0,02/28/2014
2014021200692001,X,2012000411651,,0,0,0,0,02/28/2014
2014012800466001,X,2009000293454,,0,0,0,0,02/28/2014
2014012401257001,X,2005000352110,,0,0,0,0,02/28/2014
2014012300660001,X,2007000595825,,0,0,0,0,02/28/2014
2014012300754001,X,2004000277545,,0,0,0,0,02/28/2014
2014012200213001,X,2008000065935,,0,0,0,0,02/28/2014
2014011800019001,X,2007000019631,,0,0,0,0,02/28/2014
2013121901263007,X,2012000089344,,0,0,0,0,02/28/2014
2014021400890001,X,2010000300237,,0,0,0,0,02/28/2014
2014022400747004,X,2011000060675,,0,0,0,0,02/28/2014
2014012801177001,X,2012000018121,,0,0,0,0,02/28/2014
2014021900514001,X,2013000394658,,0,0,0,0,02/28/2014
2014022100494002,X,2010000216578,,0,0,0,0,02/28/2014
2014022400747001,X,2012000454495,,0,0,0,0,02/28/2014
2014012801208004,X,2011000007542,,0,0,0,0,02/28/2014
2014020700853002,X,2011000137917,,0,0,0,0,02/28/2014
2014021200794001,X,2009000117300,,0,0,0,0,02/28/2014
2014021200660004,X,2008000376956,,0,0,0,0,02/28/2014
2014021101168001,X,2009000287996,,0,0,0,0,02/28/2014
2014021200660005,X,2009000074709,,0,0,0,0,02/28/2014
2014020700335001,X,2013000270377,,0,0,0,0,02/28/2014
2014021101229001,X,2013000176643,,0,0,0,0,02/28/2014
2014021001045001,X,2013000488486,,0,0,0,0,02/28/2014
2014011501138001,X,2012000180479,,0,0,0,0,02/28/2014
2014020600248001,X,2010000315847,,0,0,0,0,02/28/2014
2014020700765003,X,2014000036015,,0,0,0,0,02/28/2014
2014012800296003,X,2011000067843,,0,0,0,0,02/28/2014
2014020300965003,X,2011000147283,,0,0,0,0,02/28/2014
2014021000466002,X,2012000459077,,0,0,0,0,02/28/2014
2014020300965004,X,2008000209694,,0,0,0,0,02/28/2014
2013032900571001,X,2006000521180,,0,0,0,0,02/28/2014
2005081900747001,X,2004000700152,,0,0,0,0,02/28/2014
2014022500739001,X,2012000373894,,0,0,0,0,02/28/2014
2014012901424001,X,2013000411199,,0,0,0,0,02/28/2014
2014020501145001,X,2011000101613,,0,0,0,0,02/28/2014
2014012901432001,X,2013000014339,,0,0,0,0,02/28/2014
2014022500203001,X,2013000211164,,0,0,0,0,02/28/2014
2014020300581002,X,2011000205696,,0,0,0,0,02/28/2014
2014012800128001,X,,,1995,3,3615,2206,02/28/2014
2007060701195001,X,2005000401641,,0,0,0,0,02/28/2014
2014011400795001,X,2005000396813,,0,0,0,0,02/28/2014
2014020400628001,X,2005000377533,,0,0,0,0,02/28/2014
2013073001040003,X,2007000507476,,0,0,0,0,02/28/2014
2014011301400001,X,,,1982,3,1334,1542,02/28/2014
2014012401158001,X,,,0,5,0,0,02/28/2014
2004071400552001,X,,,1999,3,4639,1205,02/28/2014
2014020400306001,X,2003000468344,,0,0,0,0,02/28/2014
2014020600576001,X,2006000392908,,0,0,0,0,02/28/2014
2013121100314001,X,,,2002,3,5497,2471,02/28/2014
2011091000120002,X,2005000345152,,0,0,0,0,02/28/2014
2012082101415003,X,2006000548630,,0,0,0,0,02/28/2014
2014020600607001,X,,,1998,4,5051,594,02/28/2014
2003121101328003,X,,,1994,1,2063,2254,02/28/2014
2014020400618019,X,,,1999,3,4465,1717,02/28/2014
2014020600345001,X,,,1999,3,4444,1816,02/28/2014
2014020600837001,X,2005000312500,,0,0,0,0,02/28/2014
2014012901540001,X,2003000319381,,0,0,0,0,02/28/2014
2014013000828001,X,,,1999,4,5144,750,02/28/2014
2014011700579001,X,,,1997,3,3890,406,02/28/2014
2014020600573001,X,2006000307478,,0,0,0,0,02/28/2014
2014012800820001,X,,,1994,3,3209,528,02/28/2014
2013083001217002,X,2006000569150,,0,0,0,0,02/28/2014
2014012900048001,X,2005000417516,,0,0,0,0,02/28/2014
2014012900610001,X,2004000400579,,0,0,0,0,02/28/2014
2014020600555001,X,2006000558731,,0,0,0,0,02/28/2014
2014012900500001,X,2005000299681,,0,0,0,0,02/28/2014
2014012800436001,X,2012000416248,,0,0,0,0,02/28/2014
2014020400545001,X,2003000318376,,0,0,0,0,02/28/2014
2014020600557001,X,2006000575361,,0,0,0,0,02/28/2014
2014020700205001,X,,,1996,2,1420,36,02/28/2014
2014020600558001,X,2006000575472,,0,0,0,0,02/28/2014
2014012900683001,X,,,2000,4,5588,94,02/28/2014
2014020600477001,X,2005000711993,,0,0,0,0,02/28/2014
2014020600497001,X,2006000349171,,0,0,0,0,02/28/2014
2014020600495001,X,,,2002,4,6223,1866,02/28/2014
2014013100630001,X,,,1987,4,2325,617,02/28/2014
2014012800451002,X,2003000398995,,0,0,0,0,02/28/2014
2014012900046001,X,,,1998,3,4209,175,02/28/2014
2014012900047001,X,2004000560116,,0,0,0,0,02/28/2014
2014012800158001,X,2010000122643,,0,0,0,0,02/28/2014
2014013100129001,X,2005000613782,,0,0,0,0,02/28/2014
2014020601576001,X,2008000141939,,0,0,0,0,02/28/2014
2014012800829001,X,2007000421731,,0,0,0,0,02/28/2014
2014011601069001,X,2008000343294,,0,0,0,0,02/28/2014
2014020600351001,X,2005000684184,,0,0,0,0,02/28/2014
2014011400256001,X,2006000590174,,0,0,0,0,02/28/2014
2014012900250001,X,2008000432429,,0,0,0,0,02/28/2014
2014013100101001,X,,,1984,4,1625,1465,02/28/2014
2014012900049001,X,2004000691317,,0,0,0,0,02/28/2014
2014013100104001,X,,,2000,4,5478,569,02/28/2014
2014012900489001,X,2004000606023,,0,0,0,0,02/28/2014
2013082800058001,X,,,2001,4,6126,1091,02/28/2014
2014020300014001,X,2006000084644,,0,0,0,0,02/28/2014
2014012900088001,X,2005000242996,,0,0,0,0,02/28/2014
2014020300880001,X,2007000480474,,0,0,0,0,02/28/2014
2014020600306001,X,,,1993,4,3725,1678,02/28/2014
2014012800543001,X,,,1988,4,2647,1131,02/28/2014
2013091000331001,X,,,2000,4,5592,1368,02/28/2014
2014020600330001,X,2012000280818,,0,0,0,0,02/28/2014
2014020600310001,X,,,1999,4,5153,184,02/28/2014
2014020300450001,X,,,2003,4,6725,92,02/28/2014
2013083001358001,X,2011000334642,,0,0,0,0,02/28/2014
2014020300857001,X,2008000161302,,0,0,0,0,02/28/2014
2014013100029001,X,2008000173808,,0,0,0,0,02/28/2014
2014010700156001,X,2007000574826,,0,0,0,0,02/28/2014
2014020300100001,X,,,1988,1,1384,268,02/28/2014
2014020301028001,X,2005000491711,,0,0,0,0,02/28/2014
2014020300012001,X,2003000282417,,0,0,0,0,02/28/2014
2014020300956001,X,,,2001,1,3342,278,02/28/2014
2014012900080001,X,2013000164418,,0,0,0,0,02/28/2014
2014012900050001,X,2004000752408,,0,0,0,0,02/28/2014
2014012800094001,X,2005000447992,,0,0,0,0,02/28/2014
2014020301137001,X,,,1991,3,2702,724,02/28/2014
2014012400435001,X,2011000116173,,0,0,0,0,02/28/2014
2014012300515001,X,2003000337092,,0,0,0,0,02/28/2014
2014020501040001,X,2004000325757,,0,0,0,0,02/28/2014
2013121100336001,X,2003000232237,,0,0,0,0,02/28/2014
2014012900143001,X,2006000554554,,0,0,0,0,02/28/2014
2014020300866001,X,2008000127367,,0,0,0,0,02/28/2014
2014020600239001,X,,,1995,4,4157,1295,02/28/2014
2014020600219001,X,2004000361307,,0,0,0,0,02/28/2014
2014012900092001,X,2007000288528,,0,0,0,0,02/28/2014
2014012800100001,X,2006000659959,,0,0,0,0,02/28/2014
2014012800107001,X,,,2002,1,3575,2096,02/28/2014
2014020501003001,X,2005000138098,,0,0,0,0,02/28/2014
2014012600060001,X,2007000094274,,0,0,0,0,02/28/2014
2014013000111001,X,2007000531416,,0,0,0,0,02/28/2014
2014012900391001,X,2006000178991,,0,0,0,0,02/28/2014
2014012800249001,X,,,1997,1,2519,2076,02/28/2014
2014012701402001,X,2006000265509,,0,0,0,0,02/28/2014
2014012901355002,X,2008000058210,,0,0,0,0,02/28/2014
2014020501032001,X,2006000378367,,0,0,0,0,02/28/2014
2014020501060001,X,,,1999,3,4423,1229,02/28/2014
2014012200957001,X,2010000106971,,0,0,0,0,02/28/2014
2014012701396001,X,2008000299357,,0,0,0,0,02/28/2014
2014021900878001,X,,,1999,2,1714,1788,02/28/2014
2014021400694001,X,2003000438877,,0,0,0,0,02/28/2014
2014011500698001,X,2007000433181,,0,0,0,0,02/28/2014
2014021300212001,X,2012000093386,,0,0,0,0,02/28/2014
2014020600256002,X,2010000000220,,0,0,0,0,02/28/2014
2014011501022005,X,2008000015943,,0,0,0,0,02/28/2014
2014012701232003,X,,,2000,3,4757,182,02/28/2014
2014012900183001,X,2007000575740,,0,0,0,0,02/28/2014
2013122301321001,X,2009000209219,,0,0,0,0,02/28/2014
2014013100919001,X,,,2001,4,5858,1087,02/28/2014
2014020500756001,X,2009000416260,,0,0,0,0,02/28/2014
2014013000439006,X,,2014013000439005,0,0,0,0,02/28/2014
2014011600030001,X,2009000417820,,0,0,0,0,02/28/2014
2014012700274002,X,2012000425013,,0,0,0,0,02/28/2014
2014011800070001,X,2003000463914,,0,0,0,0,02/28/2014
2014012100689005,X,,,1998,1,2722,1100,02/28/2014
2014012901437003,X,,,1994,4,3873,1552,02/28/2014
2014012300048001,X,2006000412085,,0,0,0,0,02/28/2014
2013123000971001,X,2008000220169,,0,0,0,0,02/28/2014
2014020500730001,X,2009000284554,,0,0,0,0,02/28/2014
2014020401211001,X,2013000421186,,0,0,0,0,02/28/2014
2014021000086001,X,,,1999,2,1646,645,02/28/2014
2014012201142001,X,2003000305526,,0,0,0,0,02/28/2014
2014020700847001,X,,,1996,1,2368,355,02/28/2014
2014012700263001,X,2007000371505,,0,0,0,0,02/28/2014
2014020500576001,X,2007000349259,,0,0,0,0,02/28/2014
2014021101359001,X,2011000109152,,0,0,0,0,02/28/2014
2014021000491001,X,2004000570511,,0,0,0,0,02/28/2014
2014011501022009,X,2008000354809,,0,0,0,0,02/28/2014
2014021200527001,X,2003000109752,,0,0,0,0,02/28/2014
2014020700666001,X,2007000598120,,0,0,0,0,02/28/2014
2014013100719001,X,,,1927,1,3798,31,02/28/2014
2014021100240004,X,2013000111730,,0,0,0,0,02/28/2014
2014020500623001,X,2007000458898,,0,0,0,0,02/28/2014
2014020601542001,X,2004000049699,,0,0,0,0,02/28/2014
2014020600857001,X,2007000030053,,0,0,0,0,02/28/2014
2014012200580001,X,2003000011659,,0,0,0,0,02/28/2014
2013111200693001,X,,,2002,3,5489,70,02/28/2014
2014020500564001,X,2007000290579,,0,0,0,0,02/28/2014
2013120300668002,X,,,1994,3,3423,911,02/28/2014
2014021001238001,X,2004000532509,,0,0,0,0,02/28/2014
2014021200430002,X,,,1961,4,7914,60,02/28/2014
2014020601499003,X,,,2000,3,4843,2330,02/28/2014
2014020401068001,X,2011000264024,,0,0,0,0,02/28/2014
2014020600283002,X,,,2002,2,1943,1336,02/28/2014
2014021200714001,X,2006000135964,,0,0,0,0,02/28/2014
2014021000558001,X,2003000267129,,0,0,0,0,02/28/2014
2014021100308001,X,2010000110257,,0,0,0,0,02/28/2014
2014020300060003,X,,,1992,4,3280,1953,02/28/2014
2014020500660004,X,,,1991,3,2668,1839,02/28/2014
2014021100550004,X,2007000321581,,0,0,0,0,02/28/2014
2014020500660001,X,,,1991,3,2668,1839,02/28/2014
2014013000199003,X,,,1980,4,1297,431,02/28/2014
2013122700363004,X,2011000314785,,0,0,0,0,02/28/2014
2013082301027003,X,2009000406562,,0,0,0,0,02/28/2014
2014012400303001,X,2005000476293,,0,0,0,0,02/28/2014
2014011601272005,X,2009000166693,,0,0,0,0,02/28/2014
2014013100133003,X,2005000044208,,0,0,0,0,02/28/2014
2014012900769003,X,2008000349963,,0,0,0,0,02/28/2014
2014013100431003,X,,2014013100431002,0,0,0,0,02/28/2014
2014012701278006,X,2005000446052,,0,0,0,0,02/28/2014
2014012901392003,X,2009000022294,,0,0,0,0,02/28/2014
2014012701357001,X,2011000229442,,0,0,0,0,02/28/2014
2014012201039001,X,2008000351180,,0,0,0,0,02/28/2014
2014011900054003,X,2008000400677,,0,0,0,0,02/28/2014
2014012201052001,X,2003000239604,,0,0,0,0,02/28/2014
2014013100877004,X,2006000257781,,0,0,0,0,02/28/2014
2014012201197001,X,2008000406554,,0,0,0,0,02/28/2014
2014012700628002,X,2012000409005,,0,0,0,0,02/28/2014
2014012901399001,X,2009000169810,,0,0,0,0,02/28/2014
2014012901119005,X,2012000377291,,0,0,0,0,02/28/2014
2014011001276001,X,2006000264474,,0,0,0,0,02/28/2014
2014012901119003,X,2011000291394,,0,0,0,0,02/28/2014
2014012900664001,X,2007000625295,,0,0,0,0,02/28/2014
2014012800261002,X,2009000143956,,0,0,0,0,02/28/2014
2014010600665003,X,,,1929,1,3989,133,02/28/2014
2013123000955003,X,,,1961,4,7850,475,02/28/2014
2013092400493005,X,2006000197095,,0,0,0,0,02/28/2014
2014012800463002,X,2010000188858,,0,0,0,0,02/28/2014
2014012700170005,X,2004000205226,,0,0,0,0,02/28/2014
2014012800305002,X,,,1995,3,3484,999,02/28/2014
2014012301209011,X,,,1988,1,1364,971,02/28/2014
2014012801502001,X,2008000425917,,0,0,0,0,02/28/2014
2014020300398004,X,,,1940,3,8604,12,02/28/2014
2014011400802002,X,,,1993,4,3746,2210,02/28/2014
2013121900832003,X,2005000457092,,0,0,0,0,02/28/2014
2014012701033001,X,2009000398569,,0,0,0,0,02/28/2014
2014020300623007,X,2006000383015,,0,0,0,0,02/28/2014
2014011601272003,X,2009000166693,,0,0,0,0,02/28/2014
2014020300117001,X,,,2000,4,5635,691,02/28/2014
