DOCUMENT ID,RECORD TYPE,BOROUGH,BLOCK,LOT,EASEMENT,PARTIAL LOT,AIR RIGHTS,SUBTERRANEAN RIGHTS,PROPERTY TYPE,STREET NUMBER,STREET NAME,UNIT,GOOD THROUGH DATE
2014012700267002,L,2,4023,8,N,E,N,N,AP,1649,TAYLOR AVENUE,,02/28/2014
2014021001398003,L,1,1796,25,N,E,N,N,CR,2327,1 AVENUE,,02/28/2014
2014020700510002,L,2,5889,1467,N,E,N,N,D1,6206,TYNDALL AVENUE,,02/28/2014
2014013001154001,L,4,11354,19,N,E,N,N,RP,92-18,SUTTER AVE,,02/28/2014
2014010300230001,L,4,10314,69,N,E,N,N,D1,115-29,179TH   STREET,,02/28/2014
2014010701133001,L,4,11964,285,N,E,N,N,D1,111-41,147TH   STREET,,02/28/2014
2014010801153001,L,4,13024,84,N,E,N,N,D2,137-68,SOUTHGATE STREET,,02/28/2014
2014010900206001,L,4,10905,5,N,E,N,N,D2,109-25,202ND   STREET,,02/28/2014
2014011001029001,L,4,11126,10,N,E,N,N,D1,11119,212TH STREET,,02/28/2014
2014011401094001,L,3,4971,77,N,E,N,N,D1,657,EAST 37TH ST,,02/28/2014
2014011401333001,L,4,8986,3,N,E,N,N,D2,92-06,91ST   AVENUE,,02/28/2014
2014011000241001,L,3,7155,29,N,E,N,N,D2,2296,EAST 4TH STREET,,02/28/2014
2014011000949001,L,4,10880,43,N,E,N,N,D2,211-36,99TH AVE,,02/28/2014
2014020500318004,L,3,5538,7,N,E,N,N,IB,1600,63RD STREET,,02/28/2014
2013121901543001,L,4,11642,2,N,E,N,N,D1,114-07,115TH   STREET,,02/28/2014
2014013100852001,L,3,3162,19,N,E,N,N,AP,126,MELROSE STREET,,02/28/2014
2013102200927001,L,4,1483,73,N,E,N,N,RP,37-33,95TH   STREET,,02/28/2014
2014013001335001,L,4,5192,1120,N,E,N,N,SC,43-22,UNION STREET,5D,02/28/2014
2014010200565001,L,4,9385,56,N,E,N,N,D2,9415,104TH STREET,,02/28/2014
2014010300336001,L,2,3651,24,N,E,N,N,D2,922,WHEELER AVENUE,,02/28/2014
2014020301224001,L,4,5958,123,N,E,N,N,D1,215-02,23RD   ROAD,,02/28/2014
2014011600605002,L,3,8720,2535,N,E,N,N,SC,65,OCEANA DRIVE EAST,2B,02/28/2014
2014013100916002,L,4,1222,9,N,E,N,N,AP,65-15,38TH   AVENUE,,02/28/2014
2014021300348002,L,4,10861,12,N,E,N,N,D1,10027,194TH STREET,,02/28/2014
2014013000209002,L,4,11425,1103,N,E,N,N,SC,151-40,79TH   STREET,2A-3,02/28/2014
2014020501017001,L,4,11723,15,N,E,N,N,D1,130-39,116TH   STREET,,02/28/2014
2014021300161004,L,1,1027,1247,N,E,N,N,TS,870,7 AVENUE,2012,02/28/2014
2014021100389003,L,3,2119,17,N,E,N,N,D1,289,CUMBERLAND STREET,,02/28/2014
2014020601279005,L,1,1047,2458,N,E,N,N,SC,322,WEST 57TH   STREET,46M1,02/28/2014
2014020601279005,L,1,1047,2501,N,E,N,N,SC,322,WEST 57TH   STREET,49V,02/28/2014
2014020601279002,L,1,1047,2375,N,E,N,N,SC,322,WEST 57TH   STREET,39V,02/28/2014
2014020601279002,L,1,1047,2459,N,E,N,N,SC,322,WEST 57TH   STREET,46P1,02/28/2014
2014021100040001,L,4,2912,37,N,E,N,N,D1,58-37,82ND STREET,,02/28/2014
2014021100189002,L,1,525,1684,N,E,N,N,SC,184,THOMPSON STREET,5O,02/28/2014
2014021100262001,L,3,7098,16,N,E,N,N,D2,2028,WEST 7TH   STREET,,02/28/2014
2014012801271026,L,1,1009,37,N,E,N,N,TS,102,WEST 57TH STREET,TIMES,02/28/2014
2014010600979001,L,4,304,8,N,E,N,N,VR,52-13,35TH   STREET,,02/28/2014
2014021100681001,L,3,5800,30,N,E,N,N,D2,462,62ND   STREET,,02/28/2014
2013121801030001,L,1,68,1229,N,E,N,N,SC,90,WILLIAM STREET,14B,02/28/2014
2014021201341001,L,4,10891,34,N,E,N,N,D1,104-15,195th   STREET,,02/28/2014
2014020600788002,L,3,6801,1311,N,E,N,N,SC,1764,EAST 19TH STREET,3C,02/28/2014
2014021201357001,L,4,14180,41,N,E,N,N,D1,159-45,100th   STREET,,02/28/2014
2014020600256003,L,1,16,1704,N,E,N,N,CC,70,BATTERY PLACE,CU D,02/28/2014
2014021201184001,L,4,4866,51,N,E,N,N,D1,157-53,26th   AVENUE,,02/28/2014
2014021200245001,L,3,2015,54,N,E,N,N,CR,127,LEFFERTS PL,,02/28/2014
2014020500775002,L,3,3686,5,N,E,N,N,D3,115,SHEFFIELD AVENUE,,02/28/2014
2014021201074003,L,3,1574,1,N,E,N,N,D2,19,JARDINE PLACE,,02/28/2014
2014021101314002,L,3,4674,9,N,E,N,N,AP,720,LINDEN BOULEVARD,,02/28/2014
2014021201204002,L,1,172,1441,N,E,N,N,SC,50,FRANKLIN STREET,9E,02/28/2014
2014021201204002,L,1,172,1528,N,E,N,N,SR,50,FRANKLIN STREET,S28B,02/28/2014
2014021101293003,L,3,2396,14,N,E,N,N,CR,346-352,GRAND STREET,,02/28/2014
2014020700598002,L,3,8250,14,N,E,N,N,D2,1165,EAST 104 STREET,,02/28/2014
2014021001177003,L,4,9830,1036,N,E,N,N,PS,87-26,175TH   STREET,PS10,02/28/2014
2014012100534002,L,1,2241,25,N,E,N,N,AP,4915,BROADWAY,,02/28/2014
2014021000891001,L,1,434,1308,N,E,N,N,D1,107,AVENUE A,5F,02/28/2014
2014013000344005,L,1,1625,33,N,E,N,N,OT,1760,THIRD AVENUE,,02/28/2014
2014012801453002,L,4,12274,18,N,E,N,N,D1,129-04,161ST   STREET,,02/28/2014
2014013000644001,L,4,504,1028,N,E,N,N,SC,30-85,VERNON BOULEVARD,3L,02/28/2014
2014020600099002,L,1,499,1514,N,E,N,N,SC,109,MERCER STREET,3,02/28/2014
2014020700720002,L,3,278,23,N,E,N,N,F1,216,ATLANTIC AVENUE,,02/28/2014
2014012201183001,L,4,1403,1,N,E,N,N,D2,31-09,91ST   STREET,,02/28/2014
2014012201196001,L,4,10289,60,N,E,N,N,D1,173-20,113TH   AVENUE,,02/28/2014
2014012201192001,L,4,13632,27,N,E,N,N,D2,260-11,145TH   AVENUE,,02/28/2014
2013122701296001,L,4,5052,1038,N,E,N,N,SC,147-45,BARCLAY AVENUE,4A,02/28/2014
2014012401439001,L,4,4131,40,N,E,N,N,D2,18-40,126TH   STREET,,02/28/2014
2013092601337001,L,4,1767,77,N,E,N,N,D2,37-51,101ST   STREET,,02/28/2014
2014012400764001,L,4,1407,26,N,E,N,N,D1,31-42,96TH   STREET,,02/28/2014
2014012401443001,L,3,4204,6,N,E,N,N,D2,521,GRANT AVENUE,,02/28/2014
2014012400524006,L,2,2374,17,N,E,N,N,CR,2899,3 AVENUE,,02/28/2014
2014012401445001,L,3,1493,62,N,E,N,N,D2,735,MACON STREET,,02/28/2014
2014022700209002,L,1,842,1123,N,E,N,N,SC,15,UNION SQUARE WEST,18,02/28/2014
2014022700209002,L,1,842,1124,N,E,N,N,SC,15,UNION SQUARE WEST,19,02/28/2014
2014020500683002,L,3,299,1106,N,E,N,N,PS,75,COLUMBIA STREET,PS 6,02/28/2014
2014020500683002,L,3,299,1107,N,E,N,N,PS,75,COLUMBIA STREET,PS 7,02/28/2014
2014020500683002,L,3,299,1111,N,E,N,N,SC,75,COLUMBIA STREET,2A,02/28/2014
2014020500683002,L,3,299,1113,N,E,N,N,SC,75,COLUMBIA STREET,3A,02/28/2014
2014022100295001,L,1,1259,1044,N,E,N,N,CC,36,WEST 44TH STREET,1407,02/28/2014
2014022100295001,L,1,1259,1045,N,E,N,N,CP,36,WEST 44TH STREET,1409,02/28/2014
2014022100295001,L,1,1259,1049,N,E,N,N,CC,36,WEST 44TH STREET,1416,02/28/2014
2013103100556002,L,3,1181,1110,N,E,N,N,SC,225,EASTERN PARKWAY,2 C,02/28/2014
2014021400803002,L,1,797,1806,N,E,N,N,SC,151,W 21ST    STREET,2D,02/28/2014
2014021400803002,L,1,797,1807,N,E,N,N,SC,151,W 21ST    STREET,2E,02/28/2014
2014021400803002,L,1,797,1811,N,E,N,N,SC,151,W 21ST    STREET,3D,02/28/2014
2014021400803002,L,1,797,1812,N,E,N,N,SC,151,W 21ST    STREET,3E,02/28/2014
2014021400803002,L,1,797,1823,N,E,N,N,SC,151,W 21ST    STREET,6A,02/28/2014
2014021400803002,L,1,797,1824,N,E,N,N,SC,151,W 21ST    STREET,6B,02/28/2014
2014021400803002,L,1,797,1828,N,E,N,N,SC,151,W 21ST    STREET,7A,02/28/2014
2014021400803002,L,1,797,1830,N,E,N,N,SC,151,W 21ST    STREET,7C,02/28/2014
2014021400803002,L,1,797,1836,N,E,N,N,SC,151,W 21ST    STREET,8D,02/28/2014
2014021400803002,L,1,797,1838,N,E,N,N,SC,151,W 21ST    STREET,9A,02/28/2014
2014021400803002,L,1,797,1842,N,E,N,N,SC,151,W 21ST    STREET,9E,02/28/2014
2014021400803002,L,1,797,1843,N,E,N,N,SC,151,W 21ST    STREET,10A,02/28/2014
2014021400450002,L,3,6131,1005,N,E,N,N,D4,411,99TH    STREET,4,02/28/2014
2014021700459002,L,3,2622,40,N,E,N,N,AP,212,ECKFORD STREET,,02/28/2014
2014021700459002,L,3,2622,1304,N,E,N,N,SC,212,ECKFORD STREET,4,02/28/2014
2014021700459002,L,3,2622,1305,N,E,N,N,SC,212,ECKFORD STREET,5,02/28/2014
2014021800339002,L,3,436,1104,N,E,N,N,SC,364,UNION STREET,4,02/28/2014
2014020600397002,L,4,3516,8,N,E,N,N,RP,60-16,69TH   AVENUE,,02/28/2014
2014021001101002,L,4,787,25,N,E,N,N,D1,20-21,42ND STREET,,02/28/2014
2014020601235002,L,3,4473,46,N,E,N,N,D2,491,EMERALD STREET,,02/28/2014
2014013000463022,L,1,1006,1302,N,E,N,N,CC,1335,AVENUE OF THE AMERICAS,TIMES,02/28/2014
2014013000463018,L,1,1006,1302,N,E,N,N,CC,1335,AVENUE OF THE AMERICAS,TIMES,02/28/2014
2014013000463002,L,1,1006,1302,N,E,N,N,CC,1335,AVENUE OF THE AMERICAS,TIMES,02/28/2014
2014020601198008,L,3,6133,1109,N,E,N,N,SC,9917,SHORE ROAD,4B,02/28/2014
2014020200038001,L,2,5923,1089,N,E,N,N,SC,4455,DOUGLAS AVENUE,9C,02/28/2014
2014021100710001,L,3,1551,56,N,E,N,N,CR,2152,FULTON STREET,,02/28/2014
2014011300167002,L,3,1243,14,N,E,N,N,AP,1018,PARK PLACE,17,02/28/2014
2014013000610026,L,1,1006,1302,N,E,N,N,CC,1335,AVENUE OF THE AMERICAS,TIMES,02/28/2014
2014020601499001,L,3,1098,1321,N,E,N,N,SC,438,12 STREET,5A,02/28/2014
2014020601005003,L,2,4597,11,N,E,N,N,AP,3212,CRUGER AVENUE,,02/28/2014
2014021200433002,L,3,3332,12,N,E,N,N,D2,106,LINDEN STREET,,02/28/2014
2014020401068002,L,1,1515,1763,N,E,N,N,SC,170,EAST 87TH   STREET,W19F,02/28/2014
2014020600007001,L,2,3938,3909,N,E,N,N,D1,1949,MCGRAW AVE,,02/28/2014
2014020700561002,L,3,5047,68,N,E,N,N,D1,243,WINTHROP STREET,,02/28/2014
2014010800856001,L,3,1573,36,N,E,N,N,D2,20,JARDINE PLACE,,02/28/2014
2014021001051002,L,2,4293,51,N,E,N,N,D3,2081,MATTHEWS AVENUE,,02/28/2014
2013123100178001,L,4,5843,1174,N,E,N,N,SC,206-11,LORI DRIVE,1174,02/28/2014
2014021000654001,L,3,3222,19,N,E,N,N,D6,412,SUYDAM STREET,,02/28/2014
2014020600076003,L,3,8046,32,N,E,N,N,D3,1115,EAST 80TH STREET,,02/28/2014
2014020500197001,L,4,3040,2,N,E,N,N,D1,65-14,79TH   STREET,,02/28/2014
2014020401287002,L,2,3256,108,N,E,N,N,D1,2747,KINGSBRIDGE TERRACE,,02/28/2014
2014020600016001,L,2,4202,20,N,E,N,N,D1,1823,TENBROECK AVE,,02/28/2014
2014020600857002,L,3,5281,7,N,E,N,N,D2,137,EAST 2ND   STREET,,02/28/2014
2014020600813002,L,3,7795,13,N,E,N,N,D1,1895,SCHENECTADY AVENUE,,02/28/2014
2014020400041002,L,1,878,4,N,E,N,N,AP,295,PARK AVENUE SOUTH,,02/28/2014
2014020600730004,L,1,1584,1023,N,E,N,N,SC,170,EAST END AVENUE,3B,02/28/2014
2014010901363001,L,2,4646,77,N,E,N,N,D2,3627,WILLETT AVENUE,,02/28/2014
2013120900712001,L,3,5975,217,N,E,N,N,D1,17,HARBOR LN,,02/28/2014
2014012800997002,L,3,664,28,N,E,N,N,D6,154,28 STREET,,02/28/2014
2014012700520001,L,4,4703,31,N,E,N,N,RP,151-53,17TH   ROAD,,02/28/2014
2014011000361004,L,3,2111,1027,N,E,N,N,SC,1,HANSON PLACE,10L,02/28/2014
2014021100693002,L,3,4065,35,N,E,N,N,D2,560,ELTON STREET,,02/28/2014
2014011501022016,L,3,3173,41,N,E,N,N,AP,191,TROUTMAN STREET,,02/28/2014
2014011501022016,L,3,1567,15,N,E,N,N,D6,11,GUNTHER PLACE,,02/28/2014
2013120200954006,L,3,2113,35,N,E,N,N,AP,662,FULTON STREET,,02/28/2014
2014021100668002,L,4,9429,29,N,E,N,N,D1,101-48,112TH   STREET,,02/28/2014
2014021400072002,L,3,5055,1004,N,E,N,N,SC,35,CLARKSON AVENUE,4A,02/28/2014
2014021400072002,L,3,5055,1006,N,E,N,N,SC,35,CLARKSON AVENUE,1B,02/28/2014
2014021400072002,L,3,5055,1010,N,E,N,N,SC,35,CLARKSON AVENUE,5B,02/28/2014
2014021400072002,L,3,5055,1011,N,E,N,N,SC,35,CLARKSON AVENUE,1C,02/28/2014
2014021400072002,L,3,5055,1021,N,E,N,N,SC,41,CLARKSON AVENUE,1E,02/28/2014
2014021400072002,L,3,5055,1023,N,E,N,N,SC,41,CLARKSON AVENUE,3E,02/28/2014
2014021400072002,L,3,5055,1027,N,E,N,N,SC,41,CLARKSON AVENUE,2F,02/28/2014
2014021400072002,L,3,5055,1028,N,E,N,N,SC,41,CLARKSON AVENUE,3F,02/28/2014
2014021400072002,L,3,5055,1035,N,E,N,N,SC,41,CLARKSON AVENUE,5G,02/28/2014
2014021400072002,L,3,5055,1036,N,E,N,N,SC,41,CLARKSON AVENUE,1H,02/28/2014
2014021400072002,L,3,5055,1039,N,E,N,N,SC,41,CLARKSON AVENUE,4H,02/28/2014
2014021400116002,L,3,2263,1801,N,E,N,N,CC,194,WALLABOUT STREET,1,02/28/2014
2014020700382002,L,3,6910,1004,N,E,N,N,SC,8895,26TH    AVENUE,2A,02/28/2014
2014020700382002,L,3,6910,1006,N,E,N,N,SC,8895,26TH    AVENUE,2C,02/28/2014
2014020700382002,L,3,6910,1010,N,E,N,N,SC,8895,26TH    AVENUE,3A,02/28/2014
2014020700382002,L,3,6910,1011,N,E,N,N,SC,8895,26TH    AVENUE,3B,02/28/2014
2014020700382002,L,3,6910,1018,N,E,N,N,SC,8895,26TH    AVENUE,4C,02/28/2014
2014020700382002,L,3,6910,1019,N,E,N,N,SC,8895,26TH    AVENUE,4D,02/28/2014
2014020400172002,L,3,7317,34,N,E,N,N,D6,2070,EAST 13TH   STREET,,02/28/2014
2014020400172002,L,3,7317,1002,N,E,N,N,SC,2070,EAST 13TH STREET,1B,02/28/2014
2014020501130002,L,1,775,1101,N,E,N,N,CC,260,WEST 26TH   STREET,PRCF,02/28/2014
2014020501130002,L,1,775,1102,N,E,N,N,MC,260,WEST 26TH   STREET,ARES,02/28/2014
2014020300163001,L,3,236,1224,N,E,N,N,SC,9,COLLEGE PLACE,3D,02/28/2014
2014013000123001,L,1,1150,29,N,E,N,N,AP,380,COLUMBUS AVENUE,,02/28/2014
2014020501117001,L,3,1802,1103,N,E,N,N,SC,209,QUINCY STREET,2F,02/28/2014
2014020501117001,L,3,1802,1107,N,E,N,N,SC,209,QUINCY STREET,4F,02/28/2014
2014013100914002,L,1,76,1285,N,E,N,N,SC,99,JOHN STREET,901,02/28/2014
2014013100914002,L,1,76,1344,N,E,N,N,SC,99,JOHN STREET,1108,02/28/2014
2014021800881001,L,3,5042,107,N,E,N,N,OT,15,HAWTHORNE STREET,,02/28/2014
2014021900764001,L,4,1124,100,N,E,N,N,CR,30-50,77TH   STREET,,02/28/2014
2014020401175001,L,1,1749,62,N,E,N,N,CR,18,EAST 125 STREET,,02/28/2014
2014021000722001,L,1,1334,5,N,E,N,N,OT,304,EAST 42ND   STREET,,02/28/2014
2014011300599001,L,2,5739,257,N,E,N,N,UT,3135,JOHNSON AVENUE,,02/28/2014
2014020300877001,L,3,5034,6,N,E,N,N,AP,10,MIDWOOD STREET,66,02/28/2014
2014013000586001,L,4,31,1010,N,E,N,N,SC,5-15,49TH   AVENUE,2F,02/28/2014
2014011500220001,L,4,490,11,N,E,N,N,OT,27-50,1 STREET,,02/28/2014
2014022100432001,L,3,1158,81,N,E,N,N,D3,181,PARK PLACE,,02/28/2014
2014021100489003,L,4,1507,72,N,E,N,N,D3,42-57,KETCHAM STREET,,02/28/2014
2014021000262002,L,2,5854,2173,N,E,N,N,D1,5714,FARADAY AVENUE,,02/28/2014
2014020601207003,L,3,1362,1104,N,E,N,N,SC,1479,PROSPECT PLACE,1,02/28/2014
2014020400133002,L,4,3653,11,N,E,N,N,D2,70-12,68TH   STREET,,02/28/2014
2014020500127001,L,3,5633,54,N,E,N,N,D2,1117,49TH   STREET,,02/28/2014
2014021201004001,L,2,4878,70,N,E,N,N,D2,1046,EAST 232ND STREET,,02/28/2014
2014021000161003,L,3,1886,1504,N,E,N,N,SC,35,SKILLMAN STREET,2B,02/28/2014
2014020400307006,L,1,1526,1242,N,E,N,N,SC,215,EAST 80TH STREET,6D,02/28/2014
2014021200078001,L,1,1049,1125,N,E,N,N,SC,25,COLUMBUS CIRCLE,ST73E,02/28/2014
2014020500909001,L,2,5808,337,N,E,N,N,D1,376,WEST 245 STREET,,02/28/2014
2014021101210002,L,3,8645,9,N,E,N,N,D2,2222,EAST 57TH PLACE,,02/28/2014
2014021000304002,L,4,6439,19,N,E,N,N,D1,153-43,59TH AVE.,,02/28/2014
2014012700690003,L,1,39,1035,N,E,N,N,SC,164,PEARL STREET,4H,02/28/2014
2014020800055002,L,2,5399,11,N,E,N,N,D1,2992,MERRY AVENUE,,02/28/2014
2014021000695002,L,2,4661,59,N,E,N,N,D4,762,EAST 214TH STREET,,02/28/2014
2014013100318001,L,4,11275,56,N,E,N,N,D1,114-122,230TH ST,,02/28/2014
2014020500567001,L,4,13558,55,N,E,N,N,D1,24040,141ST AVE,,02/28/2014
2014012800105002,L,4,10666,30,N,E,N,N,D1,89-41,220TH   STREET,,02/28/2014
2014020700073001,L,1,769,1605,N,E,N,N,SC,241,WEST 19TH   STREET,3S,02/28/2014
2014012801161002,L,4,14180,1,N,E,N,N,D1,100-02,159TH AVENUE,,02/28/2014
2014012400532001,L,3,1181,1045,N,E,N,N,SC,255,EASTERN PARKWAY,C16,02/28/2014
2014012400767001,L,1,1940,1004,N,E,N,N,SC,219,WEST 134 STREET,219B,02/28/2014
2014020400891001,L,4,6207,7,N,E,N,N,D2,204-07,42ND   AVENUE,,02/28/2014
2014020400509002,L,3,517,35,N,E,N,N,IB,254,VAN BRUNT STREET,,02/28/2014
2014020500327008,L,1,895,31,N,E,N,N,CR,135,EAST 39TH   STREET,,02/28/2014
2014012000201004,L,1,1165,1104,N,E,N,N,CK,253,WEST 73RD   STREET,10F,02/28/2014
2014021101042001,L,4,2492,158,N,E,N,N,D1,52-01,74TH   STREET,,02/28/2014
2014013000154001,L,4,4887,50,N,E,N,N,D1,161-35,28TH   AVENUE,,02/28/2014
2014013100862002,L,1,894,1910,N,E,N,N,SC,71,PARK AVENUE,3B,02/28/2014
2014020600276002,L,3,4415,1097,N,E,N,N,SC,190,COZINE AVENUE,6 7A,02/28/2014
2014020700524002,L,3,7145,10,N,E,N,N,D2,2202,WEST 5TH   STREET,,02/28/2014
2014012901027001,L,4,4879,32,N,E,N,N,D2,160-22,21ST   ROAD,,02/28/2014
2014020700654001,L,1,1845,1086,N,E,N,N,SC,300,CATHEDRAL PARKWAY,9F,02/28/2014
2014021100657001,L,1,1428,131,N,E,N,N,D1,242,EAST 74TH   STREET,,02/28/2014
2014020600501003,L,4,7520,104,N,E,N,N,D2,57-33,228TH   STREET,,02/28/2014
2014020400654001,L,3,1513,43,N,E,N,N,D2,237,MARION STREET,,02/28/2014
2014020301255002,L,3,1804,65,N,E,N,N,D3,347A,QUINCY STREET,,02/28/2014
2014021101035001,L,4,11366,1004,N,E,N,N,SC,133-42,87TH   STREET,2A,02/28/2014
2014021001124002,L,4,4866,25,N,E,N,N,D1,15738,25TH DRIVE,,02/28/2014
2014022400205001,L,3,3171,29,N,E,N,N,D6,80,JEFFERSON STREET,,02/28/2014
2014022500669002,L,3,1610,42,N,E,N,N,D2,954,LAFAYETTE AVENUE,,02/28/2014
2014021000656002,L,3,7101,31,N,E,N,N,D2,2050,WEST 4TH STREET,,02/28/2014
2014012900719004,L,3,5382,1301,N,E,N,N,SC,1640,40TH   STREET,1,02/28/2014
2013091100633002,L,3,6179,1019,N,E,N,N,PS,1463,72ND   STREET,P7,02/28/2014
2014022100190002,L,4,3589,109,N,E,N,N,IB,59-50,SUMMERFIELD STREET,,02/28/2014
2014012800149004,L,1,1027,1725,N,P,N,N,TS,870,7 AVENUE,224,02/28/2014
2014012800149004,L,1,1027,1727,N,P,N,N,TS,870,7 AVENUE,226,02/28/2014
2014022100436002,L,1,1665,48,N,E,N,N,AP,2123,THIRD AVE,,02/28/2014
2014022100436002,L,1,1665,48,N,E,N,N,AP,202,EAST 116TH ST,,02/28/2014
2014020600279006,L,3,465,12,N,E,N,N,IB,78,3 STREET,,02/28/2014
2014021400504001,L,1,593,22,N,E,N,N,CR,399,SIXTH AVENUE,,02/28/2014
2014020700797002,L,1,2033,9,N,E,N,N,AP,287,WEST 147 STREET,,02/28/2014
2014020700797002,L,1,2033,10,N,E,N,N,AP,285,WEST 147 STREET,,02/28/2014
2014021900439008,L,1,1365,8,N,E,N,N,F1,413,EAST 53RD   STREET,,02/28/2014
2014022400118002,L,1,384,1209,N,E,N,N,SC,310,EAST HOUSTON STREET,4A,02/28/2014
2014022100220004,L,1,490,27,N,E,N,N,CR,140,AVENUE OF THE AMER,,02/28/2014
2014022100220004,L,1,490,35,N,E,N,N,CR,124,AVENUE OF THE AMER,,02/28/2014
2014022400024002,L,4,702,118,N,E,N,N,D1,25-65,43RD   STREET,,02/28/2014
2014022100145002,L,1,1904,1002,N,E,N,N,SC,107,WEST 119 STREET,B,02/28/2014
2014020601173002,L,4,13478,19,N,E,N,N,D1,221-04,145TH   AVENUE,,02/28/2014
2014022100577002,L,1,793,1,N,E,N,N,AP,119,7 AVENUE,,02/28/2014
2014021900062004,L,1,1027,1141,N,P,N,N,TS,870,7 AVENUE,TIM16,02/28/2014
2014021900062004,L,1,1027,1347,N,P,N,N,TS,870,7 AVENUE,1402,02/28/2014
2014022600724001,L,4,12887,153,N,E,N,N,D1,243-11,129TH   AVENUE,,02/28/2014
2014022400583002,L,3,1035,1204,N,E,N,N,SC,290,13TH   STREET,4,02/28/2014
2014013001004002,L,1,795,1108,N,E,N,N,SC,130,WEST 20TH   STREET,3B,02/28/2014
2014011400263002,L,1,1888,1136,N,E,N,N,SC,817,WEST END AVENUE,6B,02/28/2014
2013100800979002,L,4,10047,18,N,E,N,N,D2,105-22,PRINCETON STREET,,02/28/2014
2014021001031001,L,4,13711,42,N,E,N,N,D2,230-37,148TH   AVENUE,,02/28/2014
2014012201026002,L,3,6137,68,N,E,N,N,D2,314,100TH   STREET,,02/28/2014
2014022001442003,L,1,1144,50,N,E,N,N,AP,144,WEST 73RD   STREET,,02/28/2014
2014021200987001,L,4,8649,5,N,E,N,N,D1,87-79,253RD   STREET,,02/28/2014
2014022100340001,L,4,11322,1,N,E,N,N,CR,221-19,LINDEN BLVD,,02/28/2014
2014020501006001,L,4,7112,24,N,E,N,N,RP,67-40,184TH   STREET,,02/28/2014
2014022000281001,L,2,2434,44,N,E,N,N,AP,315,EAST 166 STREET,,02/28/2014
2014022001250002,L,4,267,1342,N,E,N,N,SC,44-15,PURVES STREET,15B,02/28/2014
2014022001250002,L,4,267,1359,N,E,N,N,PS,44-15,PURVES STREET,PS11,02/28/2014
2014010800326005,L,1,857,38,N,E,N,N,CR,386,PARK AVENUE SOUTH,,02/28/2014
2014012000175004,L,4,13555,1,N,E,N,N,D2,143-04,243RD   STREET,,02/28/2014
2014020600984005,L,4,5181,1,N,E,N,N,CR,142-15,FRANKLIN AVENUE,,02/28/2014
2014020600984001,L,4,5181,1,N,E,N,N,CR,142-15,FRANKLIN AVENUE,,02/28/2014
2014020701088001,L,4,2834,71,N,E,N,N,D1,59-03,71 STREET,,02/28/2014
2014021100705002,L,3,5340,6,N,E,N,N,D2,720,CHURCH AVENUE,,02/28/2014
2014013000525001,L,3,8482,8,N,E,N,N,D2,1879,EAST 38TH   STREET,,02/28/2014
2014021100645001,L,3,6615,14,N,E,N,N,D1,1524,EAST 9th   STREET,,02/28/2014
2014020400296001,L,3,2753,29,N,E,N,N,CR,325,MANHATTAN AVENUE,7,02/28/2014
2014012401033005,L,4,2264,1062,N,E,N,N,SC,112-01,QUEENS BOULEVARD,18C,02/28/2014
2014021100142001,L,3,7611,13,N,E,N,N,D1,1079,EAST 29TH STREET,,02/28/2014
2014021100457001,L,3,7582,76,N,E,N,N,D1,1086,EAST 37th   STREET,,02/28/2014
2013122301427026,L,1,1009,37,N,E,N,N,TS,102,WEST 57TH STREET,TIMES,02/28/2014
2013122301427020,L,1,1009,37,N,E,N,N,TS,102,WEST 57TH STREET,TIMES,02/28/2014
2013122301427002,L,1,1009,37,N,E,N,N,TS,102,WEST 57TH STREET,TIMES,02/28/2014
2013112101327029,L,1,1009,37,N,E,N,N,TS,102,WEST 57TH STREET,TIMES,02/28/2014
2013112101327017,L,1,1009,37,N,E,N,N,TS,102,WEST 57TH STREET,TIMES,02/28/2014
2013112101327014,L,1,1009,37,N,E,N,N,TS,102,WEST 57TH STREET,TIMES,02/28/2014
2014020600947001,L,3,1675,8,N,E,N,N,D3,312,MAC DONOUGH STREET,,02/28/2014
2014020501001002,L,2,4055,57,N,E,N,N,D3,1861,MULINER AVENUE,,02/28/2014
2014020500612002,L,4,6343,9,N,E,N,N,D1,221-07,43RD AVENUE,,02/28/2014
2014021100357001,L,3,8479,79,N,E,N,N,D1,1870,EAST 36th   STREET,,02/28/2014
2014012100548002,L,2,3651,39,N,E,N,N,AP,1520,BRUCKNER BOULEVARD,,02/28/2014
2013112000675004,L,2,4101,4,N,E,N,N,CR,980,MORRIS PARK AVE,,02/28/2014
2014021000590002,L,1,1735,1064,N,E,N,N,SC,48,WEST 138 STREET,5E,02/28/2014
2014021000208004,L,4,3169,31,N,E,N,N,CR,99-44,67TH ROAD,,02/28/2014
2014020400344001,L,2,5414,263,N,E,N,N,D3,1469,OUTLOOK AVENUE,,02/28/2014
2013121900420001,L,2,5108,16,N,E,N,N,D1,4814,ROBERTSON STREET,,02/28/2014
2014011501479001,L,2,5021,17,N,E,N,N,D1,4138,DE REIMER AVENUE,,02/28/2014
2014020301229002,L,4,3382,6,N,E,N,N,D2,509,FAIRVIEW AVENUE,,02/28/2014
2014020700234002,L,3,5013,50,N,E,N,N,D2,842,EAST 39TH   STREET,,02/28/2014
2014021000243002,L,3,5637,59,N,E,N,N,D2,843,50TH STREET,,02/28/2014
